product_url,product_price,product_specs,product_desc,product_tag,product_pmode,product_name
http://www.snapdeal.com/product/samsung-tizen-z1/214936653,"5600,9750",,,,,Samsung Tizen Z1
http://www.snapdeal.com/product/fly-snap/648221494422,"2999,9750",,,,,
http://www.snapdeal.com/product/micromax-canvas-mad-a94-grey/1323674442,"5199,9750",,,,,Micromax Canvas Mad A94 Grey
http://www.snapdeal.com/product/adcom-gsm-dual-sim-nonu/569414149,"732,9750",,,,,Adcom Gsm Dual Sim Nonu X9 Mobile Phone - White
http://www.snapdeal.com/product/micromax-canvas-doodle-3-a102/1940434581,"6891,9750",,,,,Micromax Canvas Doodle 3 A102 with 1GB RAM (Blue)
http://www.snapdeal.com/product/panasonic-gd25c-grey-black/367694014,"2763,9750",,,,,Panasonic Gd25C Grey Black
http://www.snapdeal.com/product/miromax-bolt-a064-phone-black/1121164398,"2958,9750",,,,,Micromax Bolt A064 Phone Black
http://www.snapdeal.com/product/micromax-mt500-unlocked-white-color/919440408,"6930,9750",,,,,Micromax Mt500 Unlocked White Color
http://www.snapdeal.com/product/micromax-unite-a092-yellow/1324522739,"5039,9750",,,,,MICROMAX UNITE A092 YELLOW
http://www.snapdeal.com/product/micromax-canvas-engage-a091-grey/1488259680,"4698,9750",,,,,Micromax Canvas Engage A091 Grey
http://www.snapdeal.com/product/videocon-style-grand-s-mobile/615769021,"1599,9750",,,,,Videocon Style Grand S Mobile Phone (BLUE) With back panel
http://www.snapdeal.com/product/micromax-canvaswin/950908823,"6507,9750",,,,,Micromax Canvas Win W121
http://www.snapdeal.com/product/forme-d9-black-mobile-phone/1285581369,"787,9750",,,,,Forme D9 Black Mobile Phone
http://www.snapdeal.com/product/micromax-bolt-a089-black/2106414772,"4099,9750",,,,,Micromax Bolt A089 Black
http://www.snapdeal.com/product/micromax-bolt-a-67-white/837396121,"4495,9750",,,,,Micromax Bolt A 67 White
http://www.snapdeal.com/product/micromax-canvas-fire-a104-15gb/635783742,"5849,9750",,,,,Micromax Canvas Fire A104 1GB (White)
http://www.snapdeal.com/product/intex-cloud-vx-black/1083996892,"2299,9750",,,,,Intex Cloud Vx- Black
http://www.snapdeal.com/product/micromax-bolt-a37b-black/1305406970,"3690,9750",,,,,Micromax Bolt A37B Black
http://www.snapdeal.com/product/sony-xperia-z1-purple/301437538,"25499,9750",,,,,Sony Xperia Z1 (Purple)
http://www.snapdeal.com/product/samsung-galaxy-star-pro-black/1149769196,"4625,9750",,,,,Samsung Galaxy Star Pro (Black)
http://www.snapdeal.com/product/micromax-mobile-phone-x245/721230914,"1299,9750",,,,,Micromax Mobile Phone X245
http://www.snapdeal.com/product/micromax-a093-white-gold-fire/815902172,"4799,9750",,,,,Micromax A093 White Gold Fire
http://www.snapdeal.com/product/intex-aqua-3g-star-black/1590783423,"3125,9750",,,,,Intex Aqua 3G star (Black)
http://www.snapdeal.com/product/micromax-canvas-fun-a76-blue/566025330,"5575,9750",,,,,Micromax Canvas Fun A76 (Blue)
http://www.snapdeal.com/product/nokia-asha-311-d-grey/223108,"3899,9750",,,,,Nokia Asha 311 D Grey
http://www.snapdeal.com/product/karbonn-s310/2046781351,"6744,9750",,,,,Karbonn MACHONE
http://www.snapdeal.com/product/karbonn-titanium-s5-ultra-white/1476241365,"5969,9750",,,,,Karbonn Titanium S5 Ultra (White)
http://www.snapdeal.com/product/sony-xperia-c-purple/1905000552,"11819,9750",,,,,Sony Xperia C Purple
http://www.snapdeal.com/product/panasonic-eluga-u-black/1537455158,"11841,9750",,,,,Panasonic Eluga U Black
http://www.snapdeal.com/product/lg-google-nexus-5-16/297740814,"28227,9750",,,,,LG Google Nexus 5 16 GB (White)
http://www.snapdeal.com/product/panasonic-eluga-a-white/1187018390,"7053,9750",,,,,Panasonic Eluga A (White)
http://www.snapdeal.com/product/intex-fame-gsm-mobile-phone/1049832816,"1140,9750",,,,,Intex Fame Gsm Mobile Phone
http://www.snapdeal.com/product/forme-love-one-black-mobile/853491488,"793,9750",,,,,Forme LOVE ONE Black Mobile Phone
http://www.snapdeal.com/product/lava-iris-350-black/211411172,"2999,9750",,,,,Lava Iris 350 White
http://www.snapdeal.com/product/apple-iphone-5c-8gb-blue/952958958,"23250,9750",,,,,Apple iPhone 5C 8 GB (Blue)
http://www.snapdeal.com/product/zen-ultrafone-303-power-black/549361436,"5999,9750",,,,,Zen Ultrafone 303 Power (Black)
http://www.snapdeal.com/product/xolo-q2000l-white/513016078,"7267,9750",,,,,Xolo Q2000l white
http://www.snapdeal.com/product/karbonn-titanium-s4-white/1418576753,"6138,9750",,,,,Karbonn Titanium S4 White
http://www.snapdeal.com/product/adcom-x14-chatty-black/2125274012,"1099,9750",,,,,ADCOM X14 Chatty black
http://www.snapdeal.com/product/panasonic-t41/316137762,"5500,9750",,,,,Panasonic T41
http://www.snapdeal.com/product/lg-g3-stylus-dual-d690/1152374891,"16334,9750",,,,,LG G3 Stylus Dual D690 Titanium Black
http://www.snapdeal.com/product/micromax-canvas-turbo-a250/2005162804,"9937,9750",,,,,Micromax Canvas Turbo A250
http://www.snapdeal.com/product/micromax-x281-grey/315417876,"1567,9750",,,,,Micromax X281 Grey
http://www.snapdeal.com/product/videocon-vstyle-smart/613739308,"2150,9750",,,,,Videocon Vstyle Smart
http://www.snapdeal.com/product/samsung-star-advance-white-/365032530,"5849,9750",,,,,Samsung Star Advance ( White )
http://www.snapdeal.com/product/lg-g3-shine-gold-32gb/2090176674,"35921,9750",,,,,LG G3 Shine Black Gold 32GB
http://www.snapdeal.com/product/lg-l-bello-dual-d335/1321591001,"11582,9750",,,,,LG L Bello Dual D335 Black
http://www.snapdeal.com/product/celkon-millennium-ultra-q500/1406356452,"7699,9750",,,,,Celkon Ultra Q500 White
http://www.snapdeal.com/product/panasonic-p41-white/142758376,"7622,9750",,,,,Panasonic P41 White
http://www.snapdeal.com/product/forme-summer-mobile-phone/502372616,"1399,9750",,,,,Forme  S700(Red)
http://www.snapdeal.com/product/intex-aqua-3g-mobile-phoneblue/111349028,"3300,9750",,,,,Intex Aqua 3G+ Android 4.4 Kitkat Smart Mobile Phone - (Blue)
http://www.snapdeal.com/product/intex-grand-black/787301017,"1430,9750",,,,,Intex Grand Black
http://www.snapdeal.com/product/forme-candy-blue/133350579,"1399,9750",,,,,Forme Candy (blue)
http://www.snapdeal.com/product/ismart203w-white/1468413841,"1498,9750",,,,,I-smart-203w White
http://www.snapdeal.com/product/micromax-canvas-turbo-mini-a200/1167014247,"7669,9750",,,,,Micromax Canvas Turbo Mini A200 White
http://www.snapdeal.com/product/micromax-bolt-a089-white/1927514000,"4090,9750",,,,,Micromax Bolt A089 White
http://www.snapdeal.com/product/xolo-q610s-black-colour/1454848093,"5831,9750",,,,,Xolo Q610s Black Colour
http://www.snapdeal.com/product/htc-desire-516-4gb-dark/128360382,"8844,9750",,,,,Htc Desire 516 4gb Dark Grey
http://www.snapdeal.com/product/htc-desire-616-grey/567912314,"11999,9750",,,,,HTC Desire 616 (grey)
http://www.snapdeal.com/product/panasonic-eluga-u-white/904486623,"14604,9750",,,,,Panasonic Eluga U white
http://www.snapdeal.com/product/lava-iris300-style-dual-sim/868703498,"2499,9750",,,,,Lava Iris300 Style Dual SIM (GSM + GSM) Mobile Phone - Dark Blue
http://www.snapdeal.com/product/celkon-campus-a35k-white/1486208924,"2909,9750",,,,,Celkon Campus A35K White
http://www.snapdeal.com/product/micromax-canvas-unite-a092/666098248,"4975,9750",,,,,Micromax Canvas Unite A092
http://www.snapdeal.com/product/zen-x4auto-call-recorder-phone/329932632,"895,9750",,,,,Zen X4-Auto Call Recorder Phone- White
http://www.snapdeal.com/product/nokia-108-white/1539782050,"1847,9750",,,,,Nokia 108 (White)
http://www.snapdeal.com/product/micromax-canvas-knight-cameo-a290/1100462602,"8604,9750",,,,,Micromax Canvas knight cameo A290 Black
http://www.snapdeal.com/product/cheers-smart-mobile-phone/1636771683,"2949,9750",,,,,Cheers Smart 40 3G
http://www.snapdeal.com/product/micromax-a200-black-color/1726248870,"7722,9750",,,,,Micromax A200 Black Color
http://www.snapdeal.com/product/lenovo-a600e-reliance-cdma-gsm/535626791,"7350,9750",,,,,Lenovo A600E Reliance CDMA GSM Dual SIM
http://www.snapdeal.com/product/nokia-xl-black/1137635592,"7750,9750",,,,,Nokia XL Dual SIM Black
http://www.snapdeal.com/product/intex-aqua-t2-smart-android/469084626,"2721,9750",,,,,Intex Aqua T2 Smart Android Kitkat Mobile Phone - Grey
http://www.snapdeal.com/product/lg-google-nexus-5-32/2008674597,"29476,9750",,,,,LG Google Nexus 5 32 GB (Black)
http://www.snapdeal.com/product/micromax-canvas-a119-xl/813813881,"8909,9750",,,,,Micromax Canvas A119 XL
http://www.snapdeal.com/product/nokia-asha-500-red/1501774841,"3564,9750",,,,,Nokia Asha 500 Red
http://www.snapdeal.com/product/htc-desire-816g-white/212952139,"17020,9750",,,,,HTC Desire 816G White
http://www.snapdeal.com/product/nokia-225-dual-sim-white/276825613,"3098,9750",,,,,Nokia 225 Dual SIM White
http://www.snapdeal.com/product/panasonic-p41-android-442-kitkat/720692298,"7584,9750",,,,,Panasonic P41 Android 4.4.2 (KitKat) Quad Core Mobile Phone- White
http://www.snapdeal.com/product/adcom-kitkat-a35-plus-3g/301694193,"2399,9750",,,,,Adcom Kitkat A35 Plus (3G) Black
http://www.snapdeal.com/product/celkon-win-400/63133918,"3829,9750",,,,,Celkon Win 400
http://www.snapdeal.com/product/panasonic-p55-deep-blue/748629414,"9419,9750",,,,,Panasonic P55 Deep Blue 
http://www.snapdeal.com/product/panasonic-eluga-s-white/917244869,"10300,9750",,,,,Panasonic Eluga S White
http://www.snapdeal.com/product/karbonn-smart-a5i-white/1839002197,"2490,9750",,,,,Karbonn Smart A5i White
http://www.snapdeal.com/product/sony-xperia-e1-dual-white/411566052,"5800,9750",,,,,Sony Xperia E1 Dual White
http://www.snapdeal.com/product/micromax-bolt-x088/1252626810,"3218,9750",,,,,Micromax Bolt X088
http://www.snapdeal.com/product/micromax-canvas-blaze-hd-eg116/419129540,"8909,9750",,,,,Micromax Canvas Blaze HD EG116 black
http://www.snapdeal.com/product/spice-qwerty-phone/838047830,"1399,9750",,,,,Spice Qwerty Phone
http://www.snapdeal.com/product/kenxinda-w1-smartwatch-mobile-with/1757297478,"1698,9750",,,,,Kenxinda W1 Smartwatch Mobile With Bluetooth - Black
http://www.snapdeal.com/product/panasonic-eluga-a-black/1821615106,"7084,9750",,,,,PANASONIC ELUGA A BLACK
http://www.snapdeal.com/product/micromax-a190-canvas-hd-plus/1955240112,"9005,9750",,,,,Micromax A190 canvas HD plus white
http://www.snapdeal.com/product/bq-k26-blue/2073671917,"990,9750",,,,,BQ K26 (Blue)
http://www.snapdeal.com/product/blackberry-curve-9320-black/121150,"8199,9750",,,,,Blackberry Curve 9320 Black
http://www.snapdeal.com/product/karbonn-android-one-blue/1938355391,"4866,9750",,,,,Karbonn Android One Sparkle V Blue
http://www.snapdeal.com/product/micromax-canvas-2-colors-a120/1960283216,"6299,9750",,,,,Micromax Canvas 2 Colors A120 (Grey)
http://www.snapdeal.com/product/adcom-x10-black/1757652107,"712,9750",,,,,
http://www.snapdeal.com/product/nokia-lumia-730-dual-sim/150682654,"12999,9750",,,,,Nokia Lumia 730 Dual SIM Dark Grey
http://www.snapdeal.com/product/subway-dynamites3-black-18lcd-call/1960333499,"695,9750",,,,,"Subway Dynamite-S3 Black (1.8""LCD + Call Recording)"
http://www.snapdeal.com/product/nokia-lumia-625-black/2122825617,"6799,9750",,,,,Nokia Lumia 625 Black
http://www.snapdeal.com/product/karbonn-k105-s-white-mobile/1369653437,"890,9750",,,,,Karbonn K105 S White Mobile Phone
http://www.snapdeal.com/product/micromax-canvas-turbo-a250/301440495,"9120,9750",,,,,Micromax Canvas Turbo A250
http://www.snapdeal.com/product/intex-neo-v-plusblack/1826265699,"1199,9750",,,,,Intex Neo V Plus(Black)
http://www.snapdeal.com/product/jivi-c300-cdma-mp3-mobile/1988863166,"1070,9750",,,,,JIVI C300 CDMA MP3 Mobile
http://www.snapdeal.com/product/xolo-q1100-black/1439713772,"10752,9750",,,,,Xolo Q1100 Black
http://www.snapdeal.com/product/mts-rockstar-m141/836528782,"1310,9750",,,,,MTS Rockstar M141
http://www.snapdeal.com/product/micromax-x344-gray/1472772887,"1475,9750",,,,,Micromax X344 White
http://www.snapdeal.com/product/rage-titan-plus-mobile-phone/227778686,"1399,9750",,,,,Rage Titan Plus Mobile Phone Black-Red
http://www.snapdeal.com/product/ak-a1100-red-dual-sim/75684565,"624,9750",,,,,A&K A-1100 Red Dual Sim Phone
http://www.snapdeal.com/product/karbonn-kc540-white/1430702,"2505,9750",,,,,karbonn KC540  white
http://www.snapdeal.com/product/apple-iphone-5c-8gb-white/1570207413,"23743,9750",,,,,Apple iPhone 5C 8GB (White)
http://www.snapdeal.com/product/karbonn-k52-star-dual-sim/1654416458,"1330,9750",,,,,Karbonn K52 Star Dual SIM Mobile (Black)
http://www.snapdeal.com/product/forme-love-one-coffee-mobile/798428186,"787,9750",,,,,Forme LOVE ONE Coffee Mobile Phone
http://www.snapdeal.com/product/micromax-x253-black-mobile-phone/999397899,"1438,9750",,,,,Micromax X253 Black Mobile Phone
http://www.snapdeal.com/product/sony-xperia-e3-single-sim/1675278945,"8734,9750",,,,,Sony Xperia E3 Single Sim ( Black )
http://www.snapdeal.com/product/celkon-campus-a35k-blue/1806783118,"2947,9750",,,,,Celkon Campus A35K Blue
http://www.snapdeal.com/product/apple-iphone-4s-8-gb/1803624709,"16583,9750",,,,,Apple iPhone 4S 8 GB (Black)
http://www.snapdeal.com/product/panasonic-ez240/1841659305,"1412,9750",,,,,Panasonic EZ240
http://www.snapdeal.com/product/nokia-x-dual-sim/785277610,"6930,9750",,,,,Nokia X Dual SIM
http://www.snapdeal.com/product/xolo-a550s-ips-white/1824030042,"4280,9750",,,,,Xolo A550s IPS White
http://www.snapdeal.com/product/forme-energy-mobile-phone/147267034,"787,9750",,,,,Forme D9 (Red)
http://www.snapdeal.com/product/intex-crystal-702-dual-sim/983884363,"2150,9750",,,,,Intex Crystal 702 Dual SIM GSM Mobile Phone
http://www.snapdeal.com/product/subway-boss2s11-blue-buy-1/1457173890,"1399,9750",,,,,Subway Boss2-S11 Blue (Buy 1 Get 1 Free)
http://www.snapdeal.com/product/lg-g2-16-gb-black/814512964,"37541,9750",,,,,LG G2 16 GB (Black)
http://www.snapdeal.com/product/panasonic-p41-black-android-dual/1202820682,"7562,9750",,,,,Panasonic P41 Black
http://www.snapdeal.com/product/lenovo-s850-blue/1722385301,"12005,9750",,,,,Lenovo S850 Blue
http://www.snapdeal.com/product/xolo-q510s-black/1694063205,"4889,9750",,,,,XOLO Q510s Black
http://www.snapdeal.com/product/samsung-galaxy-grand-2-white/1137017608,"13289,9750",,,,,Samsung Galaxy Grand 2 White
http://www.snapdeal.com/product/subway-dynamites3-white-18lcd-call/1321313462,"695,9750",,,,,"Subway Dynamite-S3 White (1.8""LCD + Call Recording)"
http://www.snapdeal.com/product/swipe-konnect-50-white/213470084,"5250,9750",,,,,Swipe Konnect 5.0 White
http://www.snapdeal.com/product/panasonic-gd28-blue/368387015,"1689,9750",,,,,Panasonic Gd28 Blue
http://www.snapdeal.com/product/celkon-win-400/247603454,"3829,9750",,,,,Celkon Win 400
http://www.snapdeal.com/product/micromax-bolt-a067-blue/1285678326,"3890,9750",,,,,Micromax Bolt A067 Blue
http://www.snapdeal.com/product/karbonn-android-one-red/1389076706,"5160,9750",,,,,Karbonn Android One Sparkle V Red
http://www.snapdeal.com/product/nokia-x2-green/1873408381,"7763,9750",,,,,Nokia X2 Green
http://www.snapdeal.com/product/xolo-8x1100-black/1973996551,"12139,9750",,,,,Xolo 8X1100 Black
http://www.snapdeal.com/product/micromax-canvas-duet-ii-eg111/803475600,"8499,9750",,,,,Micromax Canvas Duet II EG111 Black
http://www.snapdeal.com/product/kenxinda-watch-mobile-dual-sim/2028018698,"1850,9750",,,,,Kenxinda Watch Mobile Dual SIM with FREE Bluetooth Headset (WHITE)
http://www.snapdeal.com/product/apple-iphone-5c-8gb-pink/1525047989,"23956,9750",,,,,Apple iphone 5c 8gb pink
http://www.snapdeal.com/product/xolo-q1010i-brown/682121545,"7920,9750",,,,,Xolo Q1010i Brown
http://www.snapdeal.com/product/nokia-x-dual-sim-yellow/818850840,"6672,9750",,,,,Nokia X Dual SIM Yellow
http://www.snapdeal.com/product/cheers-smart-star-gold-3g/1958390940,"2839,9750",,,,,Cheers Smart Star 3G (Gold)
http://www.snapdeal.com/product/karbonn-titanium-octane-black/637029434,"8299,9750",,,,,Karbonn Titanium Octane Black
http://www.snapdeal.com/product/tseries-sg90/1032682808,"1101,9750",,,,,T-Series SG90
http://www.snapdeal.com/product/sony-xperia-c-white/1436621591,"11700,9750",,,,,Sony Xperia C White
http://www.snapdeal.com/product/nokia-lumia-530-dual-sim/785382335,"5335,9750",,,,,Nokia Lumia 530 Dual SIM
http://www.snapdeal.com/product/vox-kick-k5-dual-sim/1068136159,"2799,9750",,,,,Vox Kick K5 3G Black
http://www.snapdeal.com/product/micromax-ad4500/816982307,"5932,9750",,,,,Micromax AD4500
http://www.snapdeal.com/product/intex-aqua-y2-pro-smart/581240977,"4289,9750",,,,,Intex Aqua Y2 Pro Smart Mobile Phone-(Blue-Silver)
